area,things,location,size,ciy_part,non_city_part,non_city_sub,date,items,tranf,height,tpye,usage,material,compele_year,tranf_area,house,hall,toilet,part_house,org,total_price,price_per_m,car_tpye,car_area,car_price
佳里區,房地(土地+建物),臺南市佳里區佳里興31~60號,88.91,,鄉村區,乙種建築用地,10303,土地3建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0870603,186.76,4,2,3,有,無,3240000,17348,,0.0,0
白河區,土地,新興段961~990地號,44.0,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1103080,25070,,0.0,0
官田區,土地,番子田段571~600地號,604.99,,特定農業區,甲種建築用地,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3320000,5488,,0.0,0
後壁區,土地,上茄苳段後壁寮小段721~750地號,2700.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2761100,1023,,0.0,0
東山區,土地,大客段大庄小段121~150地號,849.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,242000,285,,0.0,0
東山區,土地,崎子頭段301~330地號,14.0,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,199920,14280,,0.0,0
新營區,房地(土地+建物),臺南市新營區興業里公誠街9巷1~30號,52.35,住,,,10303,土地4建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710601,80.39,3,1,2,有,無,1760000,21893,,0.0,0
東區,房地(土地+建物),臺南市東區崇德七街8巷31~60號,90.0,住,,,10302,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0720421,125.47,4,2,3,有,無,6400000,51008,,0.0,0
東區,房地(土地+建物),臺南市東區中華東路三段121~150號,225.0,商,,,10303,土地1建物1車位0,一層，騎樓,001,店面(店鋪),見其他登記事項,見其他登記事項,0770206,167.7,0,0,0,無,無,32800000,195587,,0.0,0
東區,房地(土地+建物),臺南市東區東門路一段61~90號,4.44,住,,,10303,土地2建物1車位0,一層,009,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0800122,25.54,1,0,1,有,有,700000,27408,,0.0,0
東區,車位,臺南市東區中華東路二段151~180號,0.21,商,,,10302,土地0建物0車位1,,,其他,,,,27.82,0,0,0,有,無,600000,,坡道平面,0.0,0
北區,房地(土地+建物),臺南市北區裕民街69巷1~30號,9.59,商,,,10303,土地1建物1車位0,一層,005,華廈(10層含以下有電梯),商業用,鋼筋混凝土構造,0800830,43.35,1,1,1,有,無,332388,7668,,0.0,0
安南區,房地(土地+建物),臺南市安南區臺南市安南區育安一街121~150號,27.67,住,,,10304,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1021015,88.22,2,2,1,有,無,3600000,40807,,0.0,0
北區,房地(土地+建物),臺南市北區和緯路四段95巷1~30號,27.11,住,,,10303,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0701017,98.43,3,1,1,有,無,1140000,11582,,0.0,0
安平區,房地(土地+建物),臺南市安平區慶平路61~90號,8.85,商,,,10303,土地1建物1車位0,六層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0840207,98.08,3,1,2,有,有,2000000,20392,,0.0,0
永康區,房地(土地+建物),臺南市永康區富強路一段168巷80弄1~30號,120.4,住,,,10303,土地3建物1車位0,全,004,透天厝,住家用,見其他登記事項,1021231,195.45,5,2,4,有,無,8280000,42364,,0.0,0
永康區,房地(土地+建物)+車位,臺南市永康區大橋里中山南路91~120號,17.58,住,,,10303,土地2建物1車位1,七層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820910,112.71000000000001,3,2,2,有,有,2850000,25286,坡道平面,0.0,0
永康區,房地(土地+建物),臺南市永康區西勢里廣興街38巷47弄1~30號,19.29,住,,,10303,土地1建物1車位0,五層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821202,83.28,2,2,1,有,有,1675000,20113,,0.0,0
永康區,房地(土地+建物),臺南市永康區五王里中華路571~600號,5.08,住,,,10303,土地2建物1車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791203,25.82,1,0,1,有,有,630000,24400,,0.0,0
永康區,房地(土地+建物),臺南市永康區五王里中華路578巷1~30號,3.65,住,,,10303,土地2建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800619,27.65,1,0,1,有,有,700000,25316,,0.0,0
永康區,房地(土地+建物),臺南市永康區六合路48巷31~60號,117.39,住,,,10302,土地3建物1車位0,全,002,透天厝,住家用,加強磚造,0631015,80.6,3,2,1,有,無,5600000,69479,,0.0,0
永康區,房地(土地+建物),臺南市永康區文化路211~240號,115.0,住,,,10303,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0990129,298.47,5,2,5,有,無,17000000,56957,,0.0,0
永康區,房地(土地+建物),臺南市永康區文賢街136巷1~30號,12.93,住,,,10303,土地1建物1車位0,九層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840622,59.0,4,1,2,有,有,1700000,28814,,0.0,0
永康區,房地(土地+建物),臺南市永康區中興街91巷1~30號,140.73,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,見其他登記事項,1021017,311.0,5,2,6,有,無,23600000,75884,,0.0,0
永康區,土地,國聖段361~390地號,75.02,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1860496,24800,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區中山路511~540號,10.36,商,,,10303,土地1建物1車位0,四層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870813,131.46,3,2,2,有,有,3800000,28906,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區仁德里四維街31~60號,19.15,住,,,10303,土地1建物1車位0,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790924,88.13000000000001,3,1,2,有,有,1900000,21559,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區後市里文化街二段63巷1~30號,74.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0690412,96.96,6,2,3,有,無,3700000,38160,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區新田里勝利二街39巷1~30號,2266.2,,特定農業區,農牧用地,10212,土地3建物1車位0,一層,001,農舍,農舍,鋼造,0890629,193.03,0,0,0,無,無,11000000,,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區上崙里德崙路181~210號,249.35,住,,,10303,土地2建物1車位0,全,001,透天厝,住家用,磚造,,86.34,2,1,1,有,無,4500000,52120,,0.0,0
關廟區,土地,龜洞段181~210地號,186.0,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1969275,10588,,0.0,0
歸仁區,土地,八甲段4441~4470地號,1988.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12297780,6186,,0.0,0
仁德區,土地,崑崙段1~30地號,711.36,,一般農業區,農牧用地,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3813680,5361,,0.0,0
新市區,土地,大社段1711~1740地號,65.04,,鄉村區,乙種建築用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,320000,4920,,0.0,0
善化區,房地(土地+建物),臺南市善化區六分寮61~90號,148.5,,特定農業區,甲種建築用地,10303,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1000915,239.81,4,2,3,有,無,6800000,28356,,0.0,0
安定區,土地,六塊寮段3061~3090地號,935.0,,特定農業區,農牧用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4824600,5160,,0.0,0
善化區,建物,臺南市新化區茄拔121~150號,0.0,,,,10303,土地0建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1030211,208.15,5,2,5,有,無,1620000,7783,,0.0,0
善化區,建物,臺南市善化區自立路1~30號,0.0,,,,10303,土地0建物1車位0,全,003,透天厝,住商用,加強磚造,0660701,203.5,5,3,3,有,無,550000,2703,,0.0,0
善化區,土地,善成段1261~1290地號,101.58,住,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4372511,43045,,0.0,0
新市區,房地(土地+建物),臺南市新巿區新和里21鄰綠園一街1~30號,125.55,住,,,10302,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1021231,353.85,5,3,6,有,有,15800000,44652,,0.0,0
善化區,房地(土地+建物),臺南市善化區小新里蓮潭南街61~90號,137.2,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1030124,231.55,4,2,3,有,無,11000000,47506,,0.0,0
善化區,土地,六分寮段991~1020地號,2504.0,,一般農業區,農牧用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2203520,880,,0.0,0
善化區,土地,六分寮段991~1020地號,2504.0,,一般農業區,農牧用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2203520,880,,0.0,0
善化區,土地,六分寮段991~1020地號,2503.0,,一般農業區,農牧用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2202640,880,,0.0,0
佳里區,房地(土地+建物),臺南市佳里區鎮山里仁愛路257巷1~30號,78.66,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0680316,104.38,4,3,2,有,無,2250000,21556,,0.0,0
七股區,房地(土地+建物),臺南市七股區義合里61~90號,85.0,,鄉村區,乙種建築用地,10303,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0830214,151.54,5,2,2,有,無,2000000,13198,,0.0,0
佳里區,土地,廣安段991~1020地號,343.54,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,770000,2241,,0.0,0
下營區,房地(土地+建物),臺南市下營區後街里22鄰大忠街62巷1~30號,137.0,住,,,10303,土地4建物1車位0,全,002,透天厝,住商用,加強磚造,0701230,116.08,5,2,2,有,無,1580000,13611,,0.0,0
將軍區,土地,漚汪段北甲小段1051~1080地號,1897.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1399680,738,,0.0,0
官田區,土地,官田段421~450地號,3359.0,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38103000,11344,,0.0,0
官田區,土地,角秀段211~240地號,1444.73,農,,,10303,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,306000,212,,0.0,0
六甲區,土地,六甲段1351~1380地號,875.0,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,2286,,0.0,0
六甲區,土地,六甲段1351~1380地號,875.0,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2857,,0.0,0
東山區,房地(土地+建物),臺南市東山區聖賢里北勢寮61~90號,108.38,,鄉村區,乙種建築用地,10303,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0840225,147.68,3,2,3,有,無,1300000,8803,,0.0,0
大內區,土地,嗚頭段91~120地號,6280.0,,山坡地保育區,農牧用地,10301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,796,,0.0,0
麻豆區,土地,安業段1~30地號,1519.0,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,1448,,0.0,0
麻豆區,土地,南寮段31~60地號,2179.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3030000,1391,,0.0,0
新營區,房地(土地+建物),臺南市新營區中正路37巷61~90號,75.33,住,,,10303,土地6建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,,75.0,2,2,2,有,無,2500000,33333,,0.0,0
新營區,房地(土地+建物),臺南市新營區新北里6鄰三興街275巷61~90號,92.0,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1010918,194.52,4,2,4,有,無,6800000,34958,,0.0,0
新營區,房地(土地+建物),臺南市新營區新北里6鄰三興街205巷61~90號,101.0,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1010918,211.24,4,2,4,有,無,6600000,31244,,0.0,0
柳營區,土地,路東段1141~1170地號,3523.0,,特定農業區,農牧用地,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5284500,1500,,0.0,0
新營區,房地(土地+建物),臺南市新營區中正路37巷1~30號,53.12,住,,,10303,土地2建物1車位0,三層，四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720617,138.08,2,2,2,有,無,1500000,10863,,0.0,0
新營區,房地(土地+建物),臺南市新營區民榮里裕民路58巷31~60號,34.69,住,,,10303,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681124,84.75,3,2,1,有,無,1200000,14159,,0.0,0
東區,房地(土地+建物),臺南市東區東寧路120巷1~30號,104.5,其他,,,10301,土地3建物1車位0,全,001,透天厝,住家用,磚造,0440101,58.44,3,2,2,有,無,6380000,109172,,0.0,0
東區,房地(土地+建物)+車位,臺南市東區文化二街1~30號,53.01,住,,,10303,土地1建物1車位1,七層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010723,265.4,4,2,3,有,有,16100000,60663,坡道平面,0.0,0
南區,房地(土地+建物),臺南市南區田寮里新興路361~390號,13.1,住,,,10302,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0700630,46.79,1,1,1,有,有,700000,14960,,0.0,0
東區,房地(土地+建物),臺南市東區大同路一段151~180號,32.34,住,,,10302,土地1建物1車位0,地下一層,012,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土構造,0800718,394.62,0,0,0,無,有,4000000,10136,,0.0,0
東區,房地(土地+建物),臺南市東區崇明路121~150號,4.6,住,,,10302,土地1建物1車位0,十四層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0850203,28.33,1,1,1,有,有,2000000,70597,,0.0,0
東區,房地(土地+建物),臺南市東區莊敬路121~150號,109.0,商,,,10303,土地1建物1車位0,騎樓，地下層，一層，二層，三層，四層，屋頂突出物,004,店面(店鋪),住商用,鋼筋混凝土構造,0780906,514.76,5,2,4,有,無,26500000,51480,,0.0,0
東區,房地(土地+建物),臺南市東區崇明路121~150號,7.28,住,,,10303,土地1建物1車位0,三層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0850203,71.97,2,2,2,有,有,3000000,41684,,0.0,0
東區,房地(土地+建物),臺南市東區利東街31~60號,12.66,住,,,10303,土地1建物1車位0,五層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0840810,63.84,2,2,1,有,有,2500000,39160,,0.0,0
東區,房地(土地+建物),臺南市東區崇善十五街1~30號,221.0,住,,,10303,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0740327,239.06,20,1,20,有,無,13500000,56471,,0.0,0
東區,房地(土地+建物),臺南市東區東門路三段295巷1~30號,14.77,住,,,10303,土地1建物1車位0,四層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0851005,138.95,4,2,2,有,有,3350000,24109,,0.0,0
南區,房地(土地+建物),臺南市南區尊南街241~270號,13.94,住,,,10303,土地1建物1車位0,一層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0771107,56.19,2,2,1,有,有,2400000,42712,,0.0,0
東區,房地(土地+建物),臺南市東區裕信三街91~120號,102.04,住,,,10303,土地1建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,0940224,238.47,3,2,3,有,無,14500000,60804,,0.0,0
東區,房地(土地+建物),臺南市東區崇德四街5巷31~60號,83.0,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土構造,0690625,155.44,4,2,3,有,無,8100000,52110,,0.0,0
南區,土地,永寧段1~30地號,171.53,其他,,,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,6413,,0.0,0
東區,土地,仁和段61~90地號,34.5,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1391400,40330,,0.0,0
東區,房地(土地+建物)+車位,臺南市東區東寧路31~60號,27.12,住,,,10303,土地1建物1車位1,三層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0860131,200.28,4,2,2,有,有,9000000,44937,坡道平面,0.0,0
安南區,房地(土地+建物),臺南市安南區安豐一街1~30號,107.6,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1020610,238.66,5,3,5,有,無,10100000,42320,,0.0,0
安南區,土地,鎮安段691~720地號,1331.94,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11484000,8622,,0.0,0
安南區,土地,鎮安段691~720地號,65.63,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,516000,7862,,0.0,0
安南區,土地,長安段961~990地號,2063.98,住,,,10303,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17793690,8621,,0.0,0
安南區,房地(土地+建物),臺南市安南區長溪路三段373巷1~30號,134.81,住,,,10303,土地2建物1車位0,全,002,透天厝,住商用,加強磚造,0691020,102.08,5,1,2,有,無,3500000,34287,,0.0,0
安南區,土地,安慶段871~900地號,5.82,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,17182,,0.0,0
北區,土地,大港段181~210地號,19.56,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,161470,8255,,0.0,0
北區,土地,大港段121~150地號,26.43,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,223982,8475,,0.0,0
北區,土地,大港段361~390地號,48.71,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,385054,7905,,0.0,0
安平區,房地(土地+建物),臺南市安平區建平里府前四街91~120號,94.0,住,,,10302,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓,005,店面(店鋪),住商用,鋼筋混凝土構造,0850106,270.3,7,2,4,有,無,12500000,46245,,0.0,0
中西區,房地(土地+建物),臺南市中西區永華一街44巷1~30號,36.18,住,,,10303,土地1建物1車位0,一層，二層，三層,006,華廈(10層含以下有電梯),住商用,鋼筋混凝土構造,0820729,183.49,4,2,2,有,有,3500000,19075,,0.0,0
北區,房地(土地+建物)+車位,臺南市北區北忠街61~90號,58.95,商,,,10303,土地1建物1車位2,四層,014,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1030129,489.98,3,2,3,有,有,29200000,59594,坡道平面,0.0,0
